region;dm_method;lag;models_params;predictors_dict;predictors_list;selected_predictors;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std;K-Fscores
RightMotor;None;6;{'C': 0.7, 'solver': 'liblinear'};{'speech_left_ts': ['IPU_left']};['IPU_left_sum', 'IPU_left_std'];['IPU_left_sum', 'IPU_left_std'];0.5195221338841784;0.7848528598089018;0.5867625581527383;0.06707043418206918;0.1511630963677956;0.027625602862112585;0.5502846299810247,0.5512658227848102,0.5886075949367089,0.5120253164556962,0.5582278481012658,0.5930379746835444,0.569620253164557,0.4550632911392405,0.40759493670886077,0.40949367088607597
LeftMotor;None;6;{'C': 1, 'solver': 'lbfgs'};{'speech_left_ts': ['IPU_left']};['IPU_left_sum', 'IPU_left_std'];['IPU_left_sum', 'IPU_left_std'];0.5215703671995355;0.7837136341922841;0.5886360574107558;0.06904659754892392;0.1524048695982776;0.03722768872590778;0.5300063171193936,0.5451674036639292,0.622236260265319,0.4996841440303222,0.5596967782691092,0.6080910240202275,0.556890012642225,0.4525916561314791,0.44058154235145386,0.39823008849557523
LeftMotor;None;6;{'C': 1, 'solver': 'lbfgs'};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_sum', 'disc_IPU_left_std'];['disc_IPU_left_sum', 'disc_IPU_left_std'];0.5091880145637154;0.7865199855830116;0.5762706573547496;0.0633162854257875;0.1480480324143911;0.03837968258779669;0.4902084649399874,0.5262160454832596,0.6051800379027164,0.4939987365761213,0.5300063171193936,0.572692793931732,0.5815423514538559,0.44058154235145386,0.45448798988621997,0.3969658659924147
RightMotor;None;6;{'C': 1, 'solver': 'lbfgs'};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_sum', 'disc_IPU_left_std'];['disc_IPU_left_sum', 'disc_IPU_left_std'];0.5114232299698157;0.7891533772256956;0.5784400873442483;0.05934271233634247;0.14672941820798083;0.03166065918025493;0.512966476913346,0.5449367088607595,0.569620253164557,0.5012658227848101,0.5265822784810127,0.5746835443037974,0.5911392405063292,0.45126582278481014,0.4215189873417722,0.42025316455696204
LeftMotor;None;6;{'C': 1, 'solver': 'liblinear'};{'speech_left_ts': ['IPU_left', 'disc_IPU_left', 'Overlap_left', 'ReactionTime_left', 'FilledBreaks_left', 'Feedbacks_left', 'Discourses_left', 'Particles_left', 'Laughters_left', 'LexicalRichness1_left', 'LexicalRichness2_left', 'Polarity_left', 'Subjectivity_left', 'UnionSocioItems_left']};['IPU_left_sum', 'IPU_left_std', 'disc_IPU_left_sum', 'disc_IPU_left_std', 'Overlap_left_sum', 'Overlap_left_std', 'ReactionTime_left_sum', 'ReactionTime_left_std', 'FilledBreaks_left_sum', 'FilledBreaks_left_std', 'Feedbacks_left_sum', 'Feedbacks_left_std', 'Discourses_left_sum', 'Discourses_left_std', 'Particles_left_sum', 'Particles_left_std', 'Laughters_left_sum', 'Laughters_left_std', 'LexicalRichness1_left_sum', 'LexicalRichness1_left_std', 'LexicalRichness2_left_sum', 'LexicalRichness2_left_std', 'Polarity_left_sum', 'Polarity_left_std', 'Subjectivity_left_sum', 'Subjectivity_left_std', 'UnionSocioItems_left_sum', 'UnionSocioItems_left_std'];['IPU_left_sum', 'IPU_left_std', 'disc_IPU_left_sum', 'disc_IPU_left_std', 'Overlap_left_sum', 'Overlap_left_std', 'ReactionTime_left_sum', 'ReactionTime_left_std', 'FilledBreaks_left_sum', 'FilledBreaks_left_std', 'Feedbacks_left_sum', 'Feedbacks_left_std', 'Discourses_left_sum', 'Discourses_left_std', 'Particles_left_sum', 'Particles_left_std', 'Laughters_left_sum', 'Laughters_left_std', 'LexicalRichness1_left_sum', 'LexicalRichness1_left_std', 'LexicalRichness2_left_sum', 'LexicalRichness2_left_std', 'Polarity_left_sum', 'Polarity_left_std', 'Subjectivity_left_sum', 'Subjectivity_left_std', 'UnionSocioItems_left_sum', 'UnionSocioItems_left_std'];0.5436937418989531;0.7828710293237824;0.6090585922830305;0.039007132206121564;0.15353875904650027;0.05610082651978211;0.5527479469361971,0.5306380290587492,0.6127605811749842,0.5142135186355022,0.5502210991787744,0.5865992414664981,0.5429835651074589,0.5322376738305942,0.5480404551201011,0.4595448798988622
RightMotor;None;6;{'C': 0.7, 'solver': 'liblinear'};{'speech_left_ts': ['IPU_left', 'disc_IPU_left', 'Overlap_left', 'ReactionTime_left', 'FilledBreaks_left', 'Feedbacks_left', 'Discourses_left', 'Particles_left', 'Laughters_left', 'LexicalRichness1_left', 'LexicalRichness2_left', 'Polarity_left', 'Subjectivity_left', 'UnionSocioItems_left']};['IPU_left_sum', 'IPU_left_std', 'disc_IPU_left_sum', 'disc_IPU_left_std', 'Overlap_left_sum', 'Overlap_left_std', 'ReactionTime_left_sum', 'ReactionTime_left_std', 'FilledBreaks_left_sum', 'FilledBreaks_left_std', 'Feedbacks_left_sum', 'Feedbacks_left_std', 'Discourses_left_sum', 'Discourses_left_std', 'Particles_left_sum', 'Particles_left_std', 'Laughters_left_sum', 'Laughters_left_std', 'LexicalRichness1_left_sum', 'LexicalRichness1_left_std', 'LexicalRichness2_left_sum', 'LexicalRichness2_left_std', 'Polarity_left_sum', 'Polarity_left_std', 'Subjectivity_left_sum', 'Subjectivity_left_std', 'UnionSocioItems_left_sum', 'UnionSocioItems_left_std'];['IPU_left_sum', 'IPU_left_std', 'disc_IPU_left_sum', 'disc_IPU_left_std', 'Overlap_left_sum', 'Overlap_left_std', 'ReactionTime_left_sum', 'ReactionTime_left_std', 'FilledBreaks_left_sum', 'FilledBreaks_left_std', 'Feedbacks_left_sum', 'Feedbacks_left_std', 'Discourses_left_sum', 'Discourses_left_std', 'Particles_left_sum', 'Particles_left_std', 'Laughters_left_sum', 'Laughters_left_std', 'LexicalRichness1_left_sum', 'LexicalRichness1_left_std', 'LexicalRichness2_left_sum', 'LexicalRichness2_left_std', 'Polarity_left_sum', 'Polarity_left_std', 'Subjectivity_left_sum', 'Subjectivity_left_std', 'UnionSocioItems_left_sum', 'UnionSocioItems_left_std'];0.5435073139096389;0.7865376612891005;0.6103148863973792;0.04211486589655042;0.14916863222593302;0.03396267410734817;0.5844402277039848,0.5683544303797468,0.5721518987341773,0.5474683544303798,0.5607594936708861,0.579113924050633,0.5664556962025317,0.5253164556962026,0.4626582278481013,0.46835443037974683
LeftMotor;None;6;{'C': 1, 'solver': 'lbfgs'};{'speech_left_ts': ['disc_IPU_2_left']};['disc_IPU_2_left_sum', 'disc_IPU_2_left_std'];['disc_IPU_2_left_sum', 'disc_IPU_2_left_std'];0.5305406368071635;0.784406725636891;0.594387484383786;0.08267041960946445;0.15006633787702758;0.06516997391134575;0.5906506632975363,0.48641819330385344,0.6860391661402401,0.4485154769425142,0.48768161718256475,0.5284450063211125,0.5707964601769911,0.4595448798988622,0.47724399494311,0.4216182048040455
RightMotor;None;6;{'C': 1, 'solver': 'lbfgs'};{'speech_left_ts': ['disc_IPU_2_left']};['disc_IPU_2_left_sum', 'disc_IPU_2_left_std'];['disc_IPU_2_left_sum', 'disc_IPU_2_left_std'];0.5202155341515945;0.7877909497714322;0.5836444041648542;0.06540764960733893;0.14855666730314113;0.06208132117134998;0.5945604048070842,0.4962025316455696,0.6569620253164556,0.4620253164556962,0.4892405063291139,0.5221518987341772,0.5848101265822785,0.46455696202531643,0.48037974683544304,0.44936708860759494
