region;dm_method;lag;models_params;predictors_dict;predictors_list;selected_predictors;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std;K-Fscores
LeftMotor;None;6;{'strategy': 'uniform', 'random_state': None};all;['IPU_left_sum', 'IPU_left_std'];['IPU_left_sum', 'IPU_left_std'];0.49900470329561325;0.7066145584098265;0.5644670369982;0.006892910442271409;0.19546130631487332;0.06721369987369148;0.3149100257069409,0.3033419023136247,0.3046272493573265,0.2898457583547558,0.21401028277634962,0.27009646302250806,0.46559485530546624,0.0,0.0,0.0
RightMotor;None;6;{'strategy': 'uniform', 'random_state': None};all;['IPU_left_sum', 'IPU_left_std'];['IPU_left_sum', 'IPU_left_std'];0.5024010348269805;0.7090784057671151;0.5672741068628895;0.005757032838536063;0.19405456679439276;0.06699216019926227;0.3559539052496799,0.2580025608194622,0.29577464788732394,0.30153649167733676,0.2560819462227913,0.24519846350832267,0.5070422535211268,0.0,0.0,0.0
LeftSTS;None;6;{'strategy': 'uniform', 'random_state': None};all;['IPU_sum', 'IPU_std', 'disc_IPU_sum', 'disc_IPU_std', 'Overlap_sum', 'Overlap_std', 'ReactionTime_sum', 'ReactionTime_std', 'FilledBreaks_sum', 'FilledBreaks_std', 'Feedbacks_sum', 'Feedbacks_std', 'Discourses_sum', 'Discourses_std', 'Particles_sum', 'Particles_std', 'Laughters_sum', 'Laughters_std', 'LexicalRichness1_sum', 'LexicalRichness1_std', 'LexicalRichness2_sum', 'LexicalRichness2_std', 'Polarity_sum', 'Polarity_std', 'Subjectivity_sum', 'Subjectivity_std', 'UnionSocioItems_sum', 'UnionSocioItems_std'];['IPU_sum', 'IPU_std', 'disc_IPU_sum', 'disc_IPU_std', 'Overlap_sum', 'Overlap_std', 'ReactionTime_sum', 'ReactionTime_std', 'FilledBreaks_sum', 'FilledBreaks_std', 'Feedbacks_sum', 'Feedbacks_std', 'Discourses_sum', 'Discourses_std', 'Particles_sum', 'Particles_std', 'Laughters_sum', 'Laughters_std', 'LexicalRichness1_sum', 'LexicalRichness1_std', 'LexicalRichness2_sum', 'LexicalRichness2_std', 'Polarity_sum', 'Polarity_std', 'Subjectivity_sum', 'Subjectivity_std', 'UnionSocioItems_sum', 'UnionSocioItems_std'];0.49815063071151056;0.6593849582386264;0.5474855210470786;0.019357557325943565;0.17373549057978602;0.06160088235503106;0.6517412935323383,0.2857142857142857,0.6410803127221038,0.32338308457711445,0.31436699857752487,0.23968705547652916,0.2809388335704125,0.3079658605974395,0.0,0.0
RightSTS;None;6;{'strategy': 'uniform', 'random_state': None};all;['IPU_sum', 'IPU_std', 'disc_IPU_sum', 'disc_IPU_std', 'Overlap_sum', 'Overlap_std', 'ReactionTime_sum', 'ReactionTime_std', 'FilledBreaks_sum', 'FilledBreaks_std', 'Feedbacks_sum', 'Feedbacks_std', 'Discourses_sum', 'Discourses_std', 'Particles_sum', 'Particles_std', 'Laughters_sum', 'Laughters_std', 'LexicalRichness1_sum', 'LexicalRichness1_std', 'LexicalRichness2_sum', 'LexicalRichness2_std', 'Polarity_sum', 'Polarity_std', 'Subjectivity_sum', 'Subjectivity_std', 'UnionSocioItems_sum', 'UnionSocioItems_std'];['IPU_sum', 'IPU_std', 'disc_IPU_sum', 'disc_IPU_std', 'Overlap_sum', 'Overlap_std', 'ReactionTime_sum', 'ReactionTime_std', 'FilledBreaks_sum', 'FilledBreaks_std', 'Feedbacks_sum', 'Feedbacks_std', 'Discourses_sum', 'Discourses_std', 'Particles_sum', 'Particles_std', 'Laughters_sum', 'Laughters_std', 'LexicalRichness1_sum', 'LexicalRichness1_std', 'LexicalRichness2_sum', 'LexicalRichness2_std', 'Polarity_sum', 'Polarity_std', 'Subjectivity_sum', 'Subjectivity_std', 'UnionSocioItems_sum', 'UnionSocioItems_std'];0.49309957185364367;0.6971759400820768;0.5570468448130879;0.013580817686845255;0.19984364926034068;0.06706302296539615;0.31065468549422337,0.25866495507060333,0.3209242618741977,0.3114964675658317,0.3018625561978163,0.26653821451509313,0.4617854849068722,0.0,0.0,0.0
